user_id,symb_in_name,symb_in_email,time_difference,neighbour_above,neighbour_below,text_neighbour_above,text_neighbour_below,is_fake
24,0.14285714285714285,0.2,0.47609188585813755,0.9992967405791019,6.597754173670759e-05,0.5817711700064642,0.7001915708812261,0
25,0.18181818181818182,0.2727272727272727,0.6954541977493035,0.9999340224582633,0.0009128592551775658,0.6650246305418719,0.5839506172839506,0
26,0.2857142857142857,0.23076923076923078,0.47609188398417496,0.9990871407448225,0.005284425850440213,0.5546218487394957,0.17253086419753086,0
27,0.2222222222222222,0.23529411764705882,0.47609188398417496,0.9947155741495599,0.00048090974463590606,0.1638655462184874,0.5429292929292929,0
28,0.15384615384615385,0.26666666666666666,0.47609188398417496,0.9995190902553642,8.492887322488407e-05,0.5156608097784567,0.6032547699214366,0
29,0.2857142857142857,0.21875,0.4938512232609431,0.9999150711267752,0.013123749756065988,0.5729564553093964,0.46924603174603174,0
31,0.2,0.30434782608695654,0.47609188585813755,0.9868762502439341,0.025596290559081518,0.4456782713085234,0.5285759897828863,0
32,0.2222222222222222,0.18518518518518517,0.4760919102196513,0.9744037094409186,0.0018993585704805695,0.502028397565923,0.5016666666666667,1
33,0.2857142857142857,0.7619047619047619,0.5803664170311118,0.9981006414295195,0.0003813495605782202,0.4764705882352941,0.5016666666666667,0
34,0.18181818181818182,0.19047619047619047,0.47609188585813755,0.9996186504394219,0.0014421826619513203,0.4764705882352941,0.47777777777777775,1
35,0.25,0.16,0.47609188398417496,0.9985578173380488,0.002494754117983485,0.45378151260504196,0.5067340067340067,0
36,0.5,0.19230769230769232,0.47609188585813755,0.9975052458820166,0.027090828507856247,0.48128342245989303,0.5603566529492455,0
42,0.4,0.18181818181818182,0.9648242284924096,0.9729091714921438,0.0033757545347025577,0.5322128851540616,0.39814814814814814,0
44,0.2857142857142857,0.15384615384615385,0.47609188585813755,0.9966242454652976,0.009438624983043133,0.37815126050420167,0.4055212620027435,0
45,0.2857142857142857,0.21428571428571427,0.47609188398417496,0.990561375016957,0.011780853992194156,0.3851540616246499,0.5512820512820512,0
47,0.6,0.3,0.47609188585813755,0.9882191460078059,0.02975086808765425,0.5235940530058176,0.5972222222222222,1
51,0.16666666666666666,0.17391304347826086,0.47609188585813755,0.9702491319123459,0.0025164803532502964,0.5672268907563025,0.5733333333333333,1
54,0.16666666666666666,0.17391304347826086,0.47609188585813755,0.9974835196467499,0.003279032320418476,0.5445378151260504,0.5308641975308641,1
64,0.16666666666666666,0.17391304347826086,0.47609188585813755,0.9967209676795816,0.005104593165786185,0.5042016806722689,0.5016666666666667,1
70,0.25,0.25,0.7463013993740741,0.994895406834214,0.00534948893524987,0.4764705882352941,0.5603566529492455,0
78,0.2,0.16,0.48710808555268914,0.9946505110647502,0.0011557999787972124,0.5322128851540616,0.6488340192043895,1
80,0.14285714285714285,0.19230769230769232,0.4838990126803179,0.9988442000212029,0.21822233273253164,0.6162464985994397,0.7860873694207028,0
255,0.4,0.11428571428571428,0.47609188585813755,0.7817776672674684,0.0002450429234519459,0.746606334841629,0.31432748538011696,1
256,0.3333333333333333,0.11428571428571428,0.47609188398417496,0.9997549570765482,0.0014954208727042955,0.29854046881910656,0.322310405643739,1
257,0.2857142857142857,0.13333333333333333,0.47609188398417496,0.9985045791272958,0.0018210936707240735,0.30612244897959184,0.635752688172043,1
258,0.36363636363636365,0.19047619047619047,0.4927585756370096,0.9981789063292761,0.02432876917019677,0.6038221740309027,0.5414814814814816,0
268,0.18181818181818182,0.19047619047619047,0.48157909383339254,0.9756712308298033,2.2703758188830395e-06,0.5142857142857143,0.5733333333333333,0
269,0.25,0.23809523809523808,0.47609188398417496,0.9999977296241812,1.4442112847894891e-05,0.5445378151260504,0.635752688172043,0
270,0.16666666666666666,0.21875,0.73273197998503,0.9999855578871522,1.7574390598020563e-05,0.6038221740309027,0.5687830687830688,0
271,0.25,0.2777777777777778,0.7582148373687182,0.9999824256094021,2.3986100086532853e-05,0.5402160864345739,0.4414251207729469,0
272,0.2222222222222222,0.21428571428571427,0.6501674554237706,0.9999760138999135,1.2161226029850357e-05,0.4192546583850932,0.5225694444444444,0
273,0.5,0.2857142857142857,0.47609188398417496,0.9999878387739702,1.3485611924198796e-05,0.4963235294117647,0.5293560606060607,0
274,0.3076923076923077,0.23809523809523808,0.8282273974156332,0.999986514388076,0.0017852091195867277,0.5027692895339955,0.6742831541218638,0
288,0.25,0.17857142857142858,0.485029763585751,0.9982147908804134,1.0,0.6404174573055028,0.635752688172043,0
1264,0.16666666666666666,0.19047619047619047,0.47609188398417496,0.0,0.0014401225061156672,0.6038221740309027,0.5687830687830688,1
1267,0.18181818181818182,0.25,0.47609188398417496,0.9985598774938844,0.03467802507659523,0.5402160864345739,0.6398809523809524,1
1297,0.16666666666666666,0.18518518518518517,0.47609188398417496,0.9653219749234049,0.10117511499085638,0.6077430972388955,0.5857371794871795,1
1661,0.16666666666666666,0.16666666666666666,0.4760921257253501,0.8988248850091437,0.11156239969222112,0.5563186813186813,0.6078869047619047,1
2882,0.3333333333333333,0.2222222222222222,0.5368100711547347,0.888437600307779,0.0002756824860077054,0.5773559423769508,0.5972222222222222,0
2884,0.16666666666666666,0.17391304347826086,0.47609188398417496,0.9997243175139924,0.0017954468327700244,0.5672268907563025,0.6078869047619047,1
2918,0.2,0.2777777777777778,0.4775062141536722,0.9982045531672301,0.00047125013640649167,0.5773559423769508,0.6635802469135803,0
2929,0.25,0.23809523809523808,0.6390311028693404,0.9995287498635936,4.153946868623043e-05,0.6302521008403361,0.7992238562091503,0
2930,0.36363636363636365,0.16,0.47609188398417496,0.9999584605313139,3.945829085225431e-05,0.759083044982699,0.5806327160493827,1
2931,0.16666666666666666,0.14814814814814814,0.47609188398417496,0.9999605417091478,1.6481246685225026e-05,0.551470588235294,0.6742831541218638,1
2932,0.5833333333333334,0.19047619047619047,0.47609188398417496,0.9999835187533149,7.242078422270436e-06,0.6404174573055028,0.6078869047619047,1
2933,0.25,0.24,0.478832175742911,0.9999927579215778,0.008285168957058933,0.5773559423769508,0.5603566529492455,0
3067,0.16666666666666666,0.20833333333333334,0.47609188398417496,0.9917148310429412,0.00018041078960790967,0.5322128851540616,0.5733333333333333,1
3071,0.16666666666666666,0.16,0.47609188398417496,0.9998195892103922,2.4385518054669683e-05,0.5445378151260504,0.5452898550724637,1
3072,0.16666666666666666,0.15384615384615385,0.47609188398417496,0.9999756144819454,0.00010493130462921011,0.5179028132992327,0.6267146776406036,1
3073,0.16666666666666666,0.14285714285714285,0.47609188585813755,0.9998950686953709,1.0195669186650688e-05,0.5952380952380952,0.5414814814814816,1
3074,0.16666666666666666,0.2,0.47609188398417496,0.9999898043308134,7.147479429816976e-07,0.5142857142857143,0.6270833333333333,1
3075,0.16666666666666666,0.16666666666666666,0.47609188398417496,0.9999992852520572,2.557326095991868e-05,0.5955882352941176,0.511904761904762,1
3076,0.16666666666666666,0.12903225806451613,0.47609188398417496,0.9999744267390401,9.565009236960952e-07,0.48619447779111646,0.5857371794871795,1
3077,0.5833333333333334,0.17391304347826086,0.47609188398417496,0.9999990434990764,4.77514691906743e-05,0.5563186813186813,0.5626006441223833,1
3078,0.18181818181818182,0.25,0.47609188398417496,0.9999522485308094,0.00013770460001475324,0.5343441724515894,0.5293560606060607,1
3080,0.16666666666666666,0.21739130434782608,0.47609188398417496,0.9998622953999854,7.217903124198997e-05,0.5027692895339955,0.5067340067340067,1
3081,0.16666666666666666,0.14285714285714285,0.47609188398417496,0.9999278209687581,0.019586910585473797,0.48128342245989303,0.5687830687830688,1
3238,0.3333333333333333,0.2631578947368421,0.6074575559652371,0.9804130894145263,0.0003567433115411591,0.5402160864345739,0.44791666666666663,0
3245,0.25,0.22727272727272727,0.5235359826492052,0.999643256688459,5.881955130772912e-05,0.4254201680672269,0.42579732510288065,0
3245,0.25,0.22727272727272727,0.5235359826492052,0.999643256688459,5.881955130772912e-05,0.4254201680672269,0.42579732510288065,0
3246,0.16666666666666666,0.16,0.47609188398417496,0.9999411804486924,0.00030776205544858984,0.4044117647058823,0.44238683127572015,1
3257,0.2222222222222222,0.16,0.47609188398417496,0.9996922379445515,0.0314564984325893,0.42016806722689076,0.5308641975308641,0
3677,0.16666666666666666,0.23076923076923078,0.47609188398417496,0.9685435015674108,7.911629068857703e-05,0.5042016806722689,0.5908004778972521,1
3678,0.16666666666666666,0.2,0.4887513221274618,0.9999208837093115,0.00026724215368102445,0.5611276768772024,0.710978835978836,0
3680,0.4166666666666667,0.17391304347826086,0.47609188398417496,0.9997327578463191,6.871040151869642e-05,0.6752701080432173,0.5452898550724637,1
3681,0.18181818181818182,0.15384615384615385,0.47609188398417496,0.9999312895984814,0.019890731016236826,0.5179028132992327,0.6635802469135803,1
3864,0.125,0.17857142857142858,0.47609188398417496,0.9801092689837633,2.1232218306221017e-06,0.6302521008403361,0.6967592592592593,1
3865,0.3333333333333333,0.19230769230769232,0.47609188398417496,0.9999978767781695,2.2020543243333184e-05,0.6617647058823529,0.7838541666666666,1
3866,0.1111111111111111,0.3333333333333333,0.47609188398417496,0.9999779794567568,1.1887940051651472e-05,0.7444852941176471,0.4414251207729469,1
3867,0.125,0.28,0.47609188398417496,0.9999881120599484,5.085221394331549e-05,0.4192546583850932,0.4594017094017093,1
3868,0.125,0.17391304347826086,0.47609188398417496,0.9999491477860568,0.0007378826521361494,0.43632837750484804,0.7401471984805318,1
3895,0.15384615384615385,0.2647058823529412,0.47609213696912567,0.999262117347864,0.00024034450682675732,0.7029734970911442,0.8081459435626102,1
3900,0.125,0.19047619047619047,0.47609188585813755,0.9997596554931734,1.2728819984571116e-05,0.7675570228091236,0.5857371794871795,1
3901,0.10526315789473684,0.2222222222222222,0.47609188398417496,0.9999872711800155,0.000880411800766029,0.5563186813186813,0.46101364522417154,1
3919,0.11764705882352941,0.3333333333333333,0.47609188398417496,0.9991195881992341,6.649258069562086e-05,0.437859354268023,0.39814814814814814,1
3920,0.14285714285714285,0.3076923076923077,0.47609188398417496,0.9999335074193045,3.366673031427026e-05,0.37815126050420167,0.4976851851851852,1
3921,0.09090909090909091,0.23529411764705882,0.47609188398417496,0.9999663332696859,1.6376136693610072e-05,0.4726890756302521,0.6078869047619047,1
3922,0.13333333333333333,0.17857142857142858,0.47609188398417496,0.9999836238633065,1.661788967432447e-05,0.5773559423769508,0.32575757575757575,1
3923,0.125,0.2222222222222222,0.47609188585813755,0.9999833821103258,3.6578277082004525e-06,0.30939648586707413,0.41805555555555557,1
3924,0.125,0.24,0.47609188398417496,0.9999963421722919,6.795360957906875e-05,0.3970588235294118,0.7683015046296297,1
3925,0.2,0.2222222222222222,0.4761018178599055,0.999932046390421,0.015926265929498064,0.7297137605042017,0.6078869047619047,1
4043,0.18181818181818182,0.24,0.47615067956067875,0.984073734070502,0.0007870531062136255,0.5773559423769508,0.5414814814814816,0
4044,0.2222222222222222,0.2222222222222222,0.47609211073364927,0.9992129468937865,0.045331616452715634,0.5142857142857143,0.42658730158730157,1
4135,0.3333333333333333,0.2857142857142857,0.47609188398417496,0.9546683835472844,0.015302259442277557,0.40516206482593037,0.5533088235294117,0
4181,0.5555555555555556,0.35294117647058826,0.47609188398417496,0.9846977405577225,0.0021469136227321127,0.5255190311418685,0.5489618406285073,0
4191,0.25,0.25,0.49862009264946044,0.997853086377268,0.0016884763943034841,0.5213903743315508,0.44005847953216376,0
4201,0.3,0.36363636363636365,0.5058856405329715,0.9983115236056966,0.0023957299948830354,0.4179566563467493,0.5687830687830688,0
4209,0.16666666666666666,0.18181818181818182,0.4760922643985823,0.9976042700051171,1.5745476743920338e-05,0.5402160864345739,0.6635802469135803,1
4210,0.16666666666666666,0.18518518518518517,0.47609237496237555,0.9999842545232562,0.00023013832664094515,0.6302521008403361,0.5972222222222222,1
4211,0.5454545454545454,0.15384615384615385,0.4760924649125802,0.9997698616733591,8.586435215025717e-05,0.5672268907563025,0.5972222222222222,1
4212,0.16666666666666666,0.16,0.4760923562227496,0.9999141356478498,0.0004084574274157172,0.5672268907563025,0.5603566529492455,1
4214,0.15384615384615385,0.20833333333333334,0.4892893461590832,0.9995915425725844,0.0012135368971913077,0.5322128851540616,0.7525971093044264,0
4217,0.16666666666666666,0.4444444444444444,0.6546433420039085,0.9987864631028088,0.007565039382506549,0.7147981143676982,0.5574074074074074,0
4230,0.2857142857142857,0.2608695652173913,0.5432889857585964,0.9924349606174936,0.00032695513991748073,0.5294117647058822,0.3199404761904762,0
4231,0.25,0.25925925925925924,0.47609188398417496,0.9996730448600826,0.0037820782292884913,0.30387154861944776,0.5161179698216735,0
4232,0.15384615384615385,0.25,0.47609188398417496,0.9962179217707117,0.006730739335062001,0.49019607843137253,0.5598958333333334,0
4235,0.15384615384615385,0.19047619047619047,0.5062989954548537,0.9932692606649381,0.0020322701548776806,0.5317752100840336,0.4528935185185185,1
4236,0.18181818181818182,0.19047619047619047,0.47609188398417496,0.9979677298451224,0.0006464054264336535,0.4301470588235294,0.5285759897828863,1
4237,0.16666666666666666,0.19230769230769232,0.47609656889066926,0.9993535945735664,0.00046208454513766757,0.502028397565923,0.56127829218107,1
4239,0.18181818181818182,0.45714285714285713,0.6505315944659487,0.9995379154548625,0.009375359279090091,0.5330882352941176,0.7465277777777778,0
4258,0.125,0.20689655172413793,0.47609188585813755,0.99062464072091,0.0029992610557369485,0.7090336134453781,0.7683015046296297,0
4268,0.15384615384615385,0.2222222222222222,0.484873699980612,0.9970007389442631,0.01737754060572408,0.7297137605042017,0.5598958333333334,1
4405,0.2857142857142857,0.21052631578947367,0.48646025293472855,0.9826224593942761,0.0015682831188917824,0.5317752100840336,0.2919753086419753,0
4410,0.4,0.2222222222222222,0.5261924520609448,0.9984317168811083,7.578430395438294e-05,0.27731092436974786,0.36426319936958235,0
4412,0.25,0.32727272727272727,0.581319791754782,0.9999242156960457,0.0038583775722017878,0.3459681745038441,0.6635802469135803,0
4423,0.4,0.20833333333333334,0.4793126316435301,0.9961416224277984,0.0007086095194713842,0.6302521008403361,0.5414814814814816,0
4426,0.18181818181818182,0.18181818181818182,0.4760947211635479,0.9992913904805287,0.0004969179963588637,0.5142857142857143,0.652139208173691,1
4427,0.16666666666666666,0.15384615384615385,0.4760923243653854,0.9995030820036412,0.011264196339410002,0.6193856853086062,0.5414814814814816,1
4450,0.2857142857142857,0.23809523809523808,0.47609188398417496,0.9887358036605901,0.016962692490818172,0.5142857142857143,0.6316773504273504,0
4508,0.14285714285714285,0.25,0.47609210885968667,0.983037307509182,0.01148324556193557,0.5999515190691661,0.5972222222222222,1
4543,0.14285714285714285,0.20833333333333334,0.48190720407066656,0.9885167544380645,0.002606359907080245,0.5672268907563025,0.7063918757467145,0
4554,0.2222222222222222,0.16,0.47609188398417496,0.9973936400929199,0.0011509859411812475,0.6709135267010029,0.4019764957264957,0
4556,0.25,0.17857142857142858,0.4955862521456404,0.9988490140588189,0.0005312048756236623,0.38178733031674206,0.5225694444444444,0
4562,0.2222222222222222,0.2727272727272727,0.47609188398417496,0.9994687951243765,0.0004098659013033576,0.4963235294117647,0.5687830687830688,0
4564,0.2727272727272727,0.2608695652173913,0.621894095327503,0.9995901340986968,0.0052169347248242496,0.5402160864345739,0.5687830687830688,0
4605,0.25,0.14814814814814814,0.47609188398417496,0.9947830652751759,2.023367338587894e-05,0.5402160864345739,0.40881283068783064,0
4606,0.4,0.2,0.47609188398417496,0.9999797663266142,0.005341836927860302,0.38828031212484987,0.45388888888888884,0
4687,0.2,0.18181818181818182,0.5977866777675214,0.9946581630721398,0.0003336296243850304,0.4310924369747899,0.6078869047619047,0
4689,0.18181818181818182,0.24,0.47609360240787707,0.9996663703756151,0.00017195994628206726,0.5773559423769508,0.652139208173691,1
4690,0.16666666666666666,0.23809523809523808,0.47609188398417496,0.9998280400537181,0.0002914594957491102,0.6193856853086062,0.5806327160493827,1
4693,0.16666666666666666,0.16666666666666666,0.47609188398417496,0.999708540504251,3.7629376998154078e-06,0.551470588235294,0.5452898550724637,1
4694,0.16666666666666666,0.20833333333333334,0.4760933175655622,0.9999962370623003,7.179012427301463e-06,0.5179028132992327,0.6125356125356125,1
4695,0.16666666666666666,0.16,0.47609188398417496,0.9999928209875728,1.345407892671431e-05,0.5817711700064642,0.6267146776406036,1
4696,0.3333333333333333,0.15384615384615385,0.4760922756423579,0.9999865459210734,0.001687793179357987,0.5952380952380952,0.5598958333333334,1
4712,0.18181818181818182,0.2,0.47609188398417496,0.9983122068206421,0.00010797949438604381,0.5317752100840336,0.47506313131313127,0
4714,0.2,0.2222222222222222,0.5586868379500963,0.9998920205056141,0.002085718585613886,0.4512032085561497,0.6398809523809524,0
4727,0.16666666666666666,0.16666666666666666,0.47609188398417496,0.9979142814143862,0.00024153224973200632,0.6077430972388955,0.635752688172043,1
4730,0.14285714285714285,0.2,0.47609219131404096,0.9997584677502681,0.0011421567018855914,0.6038221740309027,0.760352366255144,1
4737,0.16666666666666666,0.16666666666666666,0.47609188398417496,0.9988578432981146,4.75097162099599e-06,0.7221638655462185,0.5972222222222222,1
4738,0.25,0.16666666666666666,0.47609188398417496,0.9999952490283791,7.711920084789287e-05,0.5672268907563025,0.46101364522417154,1
4739,0.25,0.19230769230769232,0.47609188398417496,0.9999228807991523,0.015979409541258587,0.437859354268023,0.5857371794871795,1
4841,0.15384615384615385,0.22727272727272727,0.5224050555912879,0.9840205904587416,0.019453830825090102,0.5563186813186813,0.5733333333333333,0
4944,0.21428571428571427,0.18181818181818182,0.5107622740146339,0.98054616917491,0.012731563355352266,0.5445378151260504,0.652139208173691,0
5069,0.2222222222222222,0.2631578947368421,0.47609188398417496,0.9872684366446478,2.320828614858218e-05,0.6193856853086062,0.48863636363636365,1
5074,0.2222222222222222,0.13333333333333333,0.47609188398417496,0.9999767917138516,2.0622580354854275e-05,0.46409472880061114,0.39814814814814814,1
5075,0.18181818181818182,0.15384615384615385,0.47609188398417496,0.9999793774196453,2.3859968096594904e-06,0.37815126050420167,0.6942708333333333,1
5076,0.3333333333333333,0.39473684210526316,0.47609188398417496,0.9999976140031904,1.5619344753982392e-05,0.6594012605042017,0.5684088693957114,1
5077,0.2222222222222222,0.35714285714285715,0.47609188398417496,0.9999843806552461,7.887453770786263e-05,0.5398606811145511,0.3845749158249158,1
5085,0.3333333333333333,0.18181818181818182,0.49636959662093066,0.9999211254622923,0.025400670353686927,0.3652597402597403,0.4343434343434343,0
5419,0.25,0.14285714285714285,0.47609188398417496,0.9745993296463131,9.985449203420776e-07,0.41252864782276544,0.44791666666666663,0
5420,0.2857142857142857,0.16666666666666666,0.47609188398417496,0.9999990014550798,0.03064203264056249,0.4254201680672269,0.8343545751633987,0
5604,0.1111111111111111,0.14285714285714285,0.47755607655047266,0.9693579673594376,0.0087074798813695,0.7924493326742462,0.6709533607681756,0
5625,0.15384615384615385,0.2,0.47609188398417496,0.9912925201186306,0.0010370572212697973,0.6372549019607843,0.6316773504273504,0
5632,0.16666666666666666,0.2857142857142857,0.484240939643825,0.9989629427787303,0.009179045347750837,0.5999515190691661,0.5806327160493827,0
5663,0.15384615384615385,0.17391304347826086,0.4768076065191261,0.9908209546522493,0.00029361425057721684,0.551470588235294,0.5857371794871795,0
5665,0.18181818181818182,0.3225806451612903,0.609909023238598,0.9997063857494228,0.02336647668596269,0.5563186813186813,0.5598958333333334,1
5850,0.18181818181818182,0.3870967741935484,0.6071552277053827,0.9766335233140374,0.0004744875241482323,0.5317752100840336,0.19907407407407407,1
5851,0.18181818181818182,0.4411764705882353,0.6070714878127406,0.9995255124758519,0.005567413480865157,0.18907563025210083,0.5016666666666667,1
5860,0.16666666666666666,0.18181818181818182,0.47609188398417496,0.9944325865191349,0.009056907537494259,0.4764705882352941,0.4714912280701754,0
5949,0.3333333333333333,0.22727272727272727,0.47660405295383546,0.9909430924625059,0.0026098495588018616,0.44781070322865985,0.2986111111111111,0
6006,0.2857142857142857,0.15384615384615385,0.5025070564998599,0.9973901504411983,0.10442398074368137,0.28361344537815125,0.5972222222222222,0
6632,0.15384615384615385,0.3448275862068966,0.486103034436424,0.8955760192563187,0.0006491382862156424,0.5672268907563025,0.7406726579520697,0
6636,0.15384615384615385,0.2,0.47609188398417496,0.9993508617137845,0.006402575430240948,0.7034725654967869,0.6937429854096521,0
6661,0.2222222222222222,0.2631578947368421,0.4947837257891997,0.9935974245697592,0.005214349019030522,0.658899923605806,0.8204264870931537,0
6690,0.3333333333333333,0.25,0.47609188398417496,0.9947856509809696,8.480274123494612e-05,0.7792207792207791,0.9545346628679962,0
6691,0.2,0.20689655172413793,0.47895960519955666,0.9999151972587652,0.010708626967729994,0.9065934065934065,0.5308641975308641,0
6741,0.18181818181818182,0.20689655172413793,0.4785549866913051,0.9892913730322701,0.0,0.5042016806722689,0.5806327160493827,0
6742,0.16666666666666666,0.2222222222222222,0.4785549454641279,1.0,0.0005246985671426965,0.551470588235294,0.5748263888888889,0
6743,0.18181818181818182,0.3829787234042553,0.47715367681393683,0.9994753014328575,0.0002970198143055414,0.5459558823529412,0.7242907801418439,0
6745,0.16666666666666666,0.20833333333333334,0.4850503340731863,0.9997029801856946,9.365300252892539e-06,0.6879134632576435,0.6934413580246913,1
6746,0.15384615384615385,0.23809523809523808,0.47609188398417496,0.9999906346997472,0.0004751707390937295,0.6586134453781513,0.6488340192043895,1
6747,0.16666666666666666,0.17857142857142858,0.47679850280882635,0.9995248292609064,0.0022172006741250335,0.6162464985994397,0.6635802469135803,1
6753,0.15384615384615385,0.25925925925925924,0.47609188585813755,0.9977827993258751,0.001422726802503392,0.6302521008403361,0.5972222222222222,0
6757,0.16666666666666666,0.18518518518518517,0.47609188398417496,0.9985772731974967,0.00014957151806808172,0.5672268907563025,0.7465277777777778,1
6758,0.35714285714285715,0.2916666666666667,0.47609188398417496,0.9998504284819321,0.0002240524581264392,0.7090336134453781,0.7001915708812261,1
6759,0.16666666666666666,0.19230769230769232,0.47609188398417496,0.9997759475418737,0.00021812425459935572,0.6650246305418719,0.5857371794871795,1
6760,0.5454545454545454,0.19047619047619047,0.5799470504372162,0.9997818757454008,0.000743348371700127,0.5563186813186813,0.617816091954023,0
6762,0.15384615384615385,0.19230769230769232,0.47609188398417496,0.9992566516283,0.0003555240356384256,0.5867864387134164,0.6398809523809524,0
6763,0.15384615384615385,0.2,0.47609188398417496,0.9996444759643617,0.0004224475672996678,0.6077430972388955,0.6398809523809524,1
6764,0.5,0.16,0.47609188398417496,0.9995775524327004,0.00040538821566056055,0.6077430972388955,0.6438802083333334,1
6765,0.16666666666666666,0.14705882352941177,0.512164376578181,0.9995946117843395,0.00038831835302229176,0.6115414915966386,0.6515151515151515,1
6766,0.2857142857142857,0.20689655172413793,0.5039201030049778,0.9996116816469778,0.0004930604596665949,0.6187929717341483,0.3391632373113855,0
6767,0.5,0.3333333333333333,0.48908769653979184,0.9995069395403335,0.0022457275258493323,0.32212885154061627,0.6742831541218638,0
6777,0.4166666666666667,0.2,0.47609188398417496,0.9977542724741507,3.5106737199395147e-06,0.6404174573055028,0.6795977011494253,1
6778,0.15384615384615385,0.20833333333333334,0.47609188398417496,0.9999964893262802,7.780241579339009e-05,0.645465082584758,0.4976851851851852,1
6779,0.14285714285714285,0.2,0.47609188398417496,0.9999221975842068,6.893113250108784e-05,0.4726890756302521,0.7320788530465949,1
6780,0.35714285714285715,0.2916666666666667,0.47609188398417496,0.999931068867499,0.0005620021031668442,0.695310382217403,0.37160493827160496,1
6781,0.35714285714285715,0.2608695652173913,0.47609188398417496,0.9994379978968333,0.0007484987612892598,0.35294117647058826,0.5474537037037037,1
6782,0.16666666666666666,0.18181818181818182,0.47609188398417496,0.9992515012387109,6.348643493543315e-06,0.5199579831932772,0.5972222222222222,1
6783,0.18181818181818182,0.17857142857142858,0.47609188398417496,0.9999936513565065,4.631146230554941e-05,0.5672268907563025,0.5452898550724637,1
6784,0.2,0.3,0.47609188398417496,0.9999536885376945,6.45165128532597e-05,0.5179028132992327,0.5626006441223833,1
6785,0.16666666666666666,0.25,0.47609188398417496,0.9999354834871469,5.4552085648161925e-06,0.5343441724515894,0.7728758169934641,1
6786,0.35714285714285715,0.2916666666666667,0.47609188398417496,0.9999945447914352,0.003989502286741445,0.7340583292140386,0.7166666666666667,1
6793,0.16666666666666666,0.24,0.4796772091929559,0.9960104977132587,0.0006631494480979159,0.680672268907563,0.5512820512820512,0
6796,0.2222222222222222,0.23809523809523808,0.48757073880862983,0.9993368505519021,0.0038977097310641043,0.5235940530058176,0.617816091954023,0
6841,0.16666666666666666,0.2413793103448276,0.47609188398417496,0.9999935357355157,2.3576171119234524e-05,0.5476673427991886,0.7188786008230452,0
6838,0.18181818181818182,0.19230769230769232,0.47609188398417496,0.996102290268936,8.34573333422747e-06,0.5867864387134164,0.4847020933977456,0
6839,0.2857142857142857,0.23076923076923078,0.47609188398417496,0.9999916542666659,6.4642644843197655e-06,0.4603580562659847,0.5766283524904214,0
6845,0.2,0.5,0.47609188398417496,0.9999764238288809,7.483831402984834e-06,0.6827731092436975,0.5603566529492455,0
6846,0.2,0.38095238095238093,0.47609188398417496,0.9999925161685971,6.957230344993906e-05,0.5322128851540616,0.4929453262786596,0
6853,0.2857142857142857,0.2222222222222222,0.47609188398417496,0.9999304276965502,7.979950563407424e-05,0.468187274909964,0.30626780626780625,0
6854,0.4,0.25,0.47609188398417496,0.999920200494366,3.6368057098774612e-06,0.2908855850032321,0.2488425925925926,0
6855,0.4,0.24,0.47609188585813755,0.9999963631942902,3.500162720778019e-06,0.23634453781512604,0.36671539961013644,0
